listing_id,id,date,reviewer_id,reviewer_name,comments
20062,9369030,24/12/2013,6955641,Philippe,"Très grand duplex neuf et modern dans un bon quartier. Aucun vis a vis, vue exceptionnelle, parfait pour 4. Tout est a proximité, superette, bars & restos, boulangerie au pied de l'immeuble. Metro a 800m, mais en fait il vaut mieux faire signe aux taxis dans la rue (prix très bas). Le seul bémol est la piscine un peu petite. Excellent rapport qualité / prix. Vous pouvez le louer les yeux fermés. Pour dire vrai c est le genre d'appartement que l on aimerait avoir en France. Sergio, gracias por todos! "
85949,543844078,08/10/2019,296162810,João,"Bueno lugar, agradable, buena localización"
85949,589059699,05/01/2020,301080620,Vinicius,"Ótima localização, próximo do metro, comércio local bem variado."
85949,599539520,30/01/2020,324956184,Eduilson,"Foi tudo  maravilhoso,  amei as acomodações  , o lugar  ,amei tudo"
85949,717856803,24/12/2020,366129847,Yhonny,"Acogedor apartamento, muy bien ubicado y cerca de muchos restaurantes y tiendas. Facil de tomar medios de transporte. La cocina muy completa, incluyendo utensilios. El edificio en general callado, tranquilo y  agradable.<br/>Muy buena decoración y con todo lo necesario para 2 personas. <br/>El internet dejó que desear, cosa que era muy importante para mi. <br/>El calentador de agua se apagaba sin razón aparente constantemente."
85949,4.74536E+17,16/10/2021,347496874,Rodrigo,"Egle excelente e impecable como siempre, 10 de 10 en TODO. Super recomendado."
85949,4.98467E+17,18/11/2021,347496874,Rodrigo,Excelente todo! 10/10
85949,5.07107E+17,30/11/2021,432380474,Shahen,todo excelente. saludos
85949,5.48453E+17,26/01/2022,440693614,Denisse,"todo tal cual la descripción, excelente lugar"
85949,5.74575E+17,03/03/2022,190977070,Juliana,"Buena ubicación!!!el encargado Oscar fue muy amable y me explicó todas las dudas!,"
85949,5.78961E+17,09/03/2022,446848569,Rolando,"Muy buena ubicación, departamento cómodo, anfitrión muy amable y encargado del edificio también."
85949,5.97029E+17,03/04/2022,451000908,Ricardo,"El departamento  100% recomendado, ubicado en lugar estratégico, tienes todo a pocos pasos, completamente independiente, limpieza total y muy confortable. Respuesta inmediate del anfitrión, Pues definitivamente lo recomiendo."
85949,6.07205E+17,17/04/2022,247995375,Melisa,Siempre atento y amable!
85949,6.34758E+17,25/05/2022,183192855,Carla,Todo ok!
85949,6.70197E+17,13/07/2022,440498434,Javier,Un hermoso lugar súper tranquilo y acogedor
85949,6.89813E+17,09/08/2022,464651670,Silvana,"Mi estancia fue fantástica, el departamento es lindo,  cómodo, luminoso, está en una zona que cuenta con todo lo que se necesita y más. Gracias Egle por todo.!!"
85949,6.99926E+17,23/08/2022,464651670,Silvana,"Mi estancia fue fantástica, estoy muy contenta."
85949,7.13009E+17,10/09/2022,278844184,Valentín,"Ha sido una estadía espectacular, gracias egle"
85949,7.27513E+17,30/09/2022,458835539,Christian,"excelente lugar y ubicación, se llega fácilmente a los principales lugares de la ciudad. Cómodo y completo para cualquier estancia larga o corta"
85949,7.37611E+17,14/10/2022,219766775,Roberto,"La ubicación es bastante buena, el barrio tiene numerosos servicios: cafetería, pizzería, supermercados, heladería, estación de subte a 4 cuadras, paraderos de locomoción pública a sólo metros.<br/>Si quieres viajar de madrugada, no existe la facilidad para hacer el check-in a cualquier hora, sin embargo Egle nos facilitó adelantarnos el check-in en 2 horas.<br/>Al lado del apartamento hay una guardería de niños/niñas, cerca de las 10 am se escucha el ruido de los niños jugando (solo de lunes a viernes). Para mi no fue un problema, pude descansar igualmente.<br/>El wifi funciona bien, aunque algunas veces se cayó, sin embargo existen otras redes públicas a las cuales uno se puede conectar.<br/>Lo recomiendo."
85949,7.72401E+17,01/12/2022,482456030,Andrei,"всём рекомендую эту квартиру! хороший район, рядом несколько супермаркетов и магазинов, много ресторанов и кафе, общественный транспорт под рукой - метро, автобусы! я жил один три недели, жильём доволен! чистый подъезд, чистый лифт, чистые коридоры, чистая квартира! отличный wifi, горячая вода, газовая плита, телевизор, удобный стол со стульями! невероятно удобные кровати! всём рекомендую эту квартиру как прекрасный вариант для туриста и для рабочей поездки!"
85949,7.78173E+17,09/12/2022,415313823,Yajayra,"Excelente disposición y comunicación. Todo en orden tal cual se muestra en las fotos, recomiendo el lugar para su estadía."
92228,590713710,09/01/2020,153641633,Leandro Soares,"Agradecemos muito a incrível hospitalidade ofertada pela Mirta e por seu filho Mauro.<br/>O apartamento é incrivelmente bonito e limpo e fica localizado em uma das áreas mais agradáveis de Buenos Aires, estando a poucos metros da Praça Las Heras, do famoso cemitério da Recoleta e de diversos outros pontos turísticos.<br/>Além disso a anfitriã foi super atenciosa conosco tanto no check-in como no check-out e sempre foi solicita a todas as nossas solicitações.<br/>Ficamos 15 dias no apartamento e tivemos uma estadia incrível e com certeza retornaremos."
92228,621441253,31/03/2020,323275952,Rafael,"Anfitriona de altisima calidad, amable, atenta y cuidando la mayor cantidad de detalles posibles. Altamente recomendada."
93174,710134,11/11/2011,58807,Paula,The apartment was good and the location is very convenient if you need to be near downtown. The host was very nice and the breakfast is included. Clean and comfortable. 
93174,718222,14/11/2011,1286558,Rogerio,"Local super agradavel. Boa localização. E uma gentil recepção por parte da Sra. Veronica. Estou satisfeito.
<br/>
<br/>rogerio"
93174,1886305,04/08/2012,2987246,Tao,Our experience at Tucuman 2430 was great. Veronica and Luciano were great hosts and helped us in every way to make things easier for our fist visit to BA. The B&B is a cozy place only a few blocks from the subway D line. 
93174,127843895,21/01/2017,103844717,Elsy Fabiola,Es un sitio cómodo para alojarse. excelentes anfitriones!!!<br/>Resuelven todas las inquietudes. Maravillosos guïas turísticos y culturales. Los recomendamos!!!!
93174,128643434,26/01/2017,103844717,Elsy Fabiola,"lo recomendamos. Cómodo, limpio, ordenado. Excelentes personas y guías turísticos y culturales.<br/>Nos hicieron sentir en casa. "
93174,173073042,22/07/2017,23818977,Lucas,El apartamento es como está presentado en el anuncio. Es cerca de varias líneas de metro y de buses. Luciano es sumamente amable y atento. Es una muy buena opción
93174,212155668,16/11/2017,1695568,Diego,"El apto de Luciano es muy cómodo y muy limpio. Allí me atendieron sus inquilinos, porque Luciano estaba en Italia y fueron muy buena onda y tenían todo limpio. No tuve ningún tipo de problemas. <br/>La locación  es súper cómoda para quien necesita estar en el centro pero no tanto para quien busca vida nocturna, restaurants cerca y quiere hacer una onda más turístico-Juvenil ya que todo cierra temprano en la zona. Pero repito, si necesitas estar cerca del centro, esta es una muy buena opción, imagino que de las mejores en la zona."
93174,244314670,18/03/2018,110653435,David,"Hermoso departamento, amplio, luminoso y muy cálido."
93174,249689441,02/04/2018,43958385,Alessandra,Le logement de Luciano est magnifique et parfaitement propre. Ce fut un plaisir de rester là-bas dans cet environnement aussi sain. En plus Luciano est un super host toujours prêt à aider. I RECOMMEND
93174,434217437,07/04/2019,205933517,Leonie,"Es ist eine sehr schöne Wohnung, nahe am touristischen Zentrum von Buenos Aires. Sie ist sehr gut angebunden an die U-Bahn, es gibt sogar 2 U-Bahn Stationen in nächster Nähe. Die Wohnung ist sehr schön und super ausgestattet. Für ein paar Tage ist die Unterkunft zu empfehlen. Auf längere Sicht stimmt das Preis-Leistungsverhältnis nicht ganz."
93174,7.55796E+17,08/11/2022,307235505,Federico,Excelente. Nos sentimos como en nuestro hogar.
93174,7.60862E+17,15/11/2022,390059894,Agustín,Muy buen alojamiento. Romina es muy buena onda. El lugar limpio y cómodo!
93174,7.67361E+17,24/11/2022,256330791,Franklin,Eu adorei a minha estadia. A anfitriã fez tudo para garantir que eu aproveitasse plenamente a cidade de Buenos Aires. Desde o início foi muito cordial e conforme o tempo foi passando fiquei tão a vontade que nos tornamos amigos. Eu recomendo essa acomodação para quem busca alto grau de satisfação. A limpeza é impecável e o quarto é arejado e confortável.
